ImageNumber,ObjectNumber,Metadata_Date,Metadata_Experiment,Metadata_Group,Metadata_Magnification,Metadata_Plate,Metadata_Well,FileName_RawBF,FileName_RawRFP,FileName_wellmask_98.png,PathName_RawBF,PathName_RawRFP,PathName_wellmask_98.png,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Intensity_IntegratedIntensityEdge_MaskedRFP,Intensity_IntegratedIntensity_MaskedRFP,Intensity_LowerQuartileIntensity_MaskedRFP,Intensity_MADIntensity_MaskedRFP,Intensity_MassDisplacement_MaskedRFP,Intensity_MaxIntensityEdge_MaskedRFP,Intensity_MaxIntensity_MaskedRFP,Intensity_MeanIntensityEdge_MaskedRFP,Intensity_MeanIntensity_MaskedRFP,Intensity_MedianIntensity_MaskedRFP,Intensity_MinIntensityEdge_MaskedRFP,Intensity_MinIntensity_MaskedRFP,Intensity_StdIntensityEdge_MaskedRFP,Intensity_StdIntensity_MaskedRFP,Intensity_UpperQuartileIntensity_MaskedRFP,Location_CenterMassIntensity_X_MaskedRFP,Location_CenterMassIntensity_Y_MaskedRFP,Location_CenterMassIntensity_Z_MaskedRFP,Location_Center_X,Location_Center_Y,Location_MaxIntensity_X_MaskedRFP,Location_MaxIntensity_Y_MaskedRFP,Location_MaxIntensity_Z_MaskedRFP,Number_Object_Number,Parent_WormObjects,Worm_Angle_1,Worm_Angle_10,Worm_Angle_11,Worm_Angle_12,Worm_Angle_13,Worm_Angle_14,Worm_Angle_15,Worm_Angle_16,Worm_Angle_17,Worm_Angle_18,Worm_Angle_19,Worm_Angle_2,Worm_Angle_3,Worm_Angle_4,Worm_Angle_5,Worm_Angle_6,Worm_Angle_7,Worm_Angle_8,Worm_Angle_9,Worm_ControlPointX_1,Worm_ControlPointX_10,Worm_ControlPointX_11,Worm_ControlPointX_12,Worm_ControlPointX_13,Worm_ControlPointX_14,Worm_ControlPointX_15,Worm_ControlPointX_16,Worm_ControlPointX_17,Worm_ControlPointX_18,Worm_ControlPointX_19,Worm_ControlPointX_2,Worm_ControlPointX_20,Worm_ControlPointX_21,Worm_ControlPointX_3,Worm_ControlPointX_4,Worm_ControlPointX_5,Worm_ControlPointX_6,Worm_ControlPointX_7,Worm_ControlPointX_8,Worm_ControlPointX_9,Worm_ControlPointY_1,Worm_ControlPointY_10,Worm_ControlPointY_11,Worm_ControlPointY_12,Worm_ControlPointY_13,Worm_ControlPointY_14,Worm_ControlPointY_15,Worm_ControlPointY_16,Worm_ControlPointY_17,Worm_ControlPointY_18,Worm_ControlPointY_19,Worm_ControlPointY_2,Worm_ControlPointY_20,Worm_ControlPointY_21,Worm_ControlPointY_3,Worm_ControlPointY_4,Worm_ControlPointY_5,Worm_ControlPointY_6,Worm_ControlPointY_7,Worm_ControlPointY_8,Worm_ControlPointY_9,Worm_Length,Worm_MeanIntensity_StraightenedImage_T1of1_L1of3,Worm_MeanIntensity_StraightenedImage_T1of1_L2of3,Worm_MeanIntensity_StraightenedImage_T1of1_L3of3,Worm_StdIntensity_StraightenedImage_T1of1_L1of3,Worm_StdIntensity_StraightenedImage_T1of1_L2of3,Worm_StdIntensity_StraightenedImage_T1of1_L3of3
34,2,20220420,dauerProtocol2,p001_C10,m2X,p001,C10,20220420-dauerProtocol2-p001-m2X_C10_w1.TIF,20220420-dauerProtocol2-p001-m2X_C10_w2.TIF,wellmask_98.png,/projects/b1059/projects/Tim/cellprofiler-nf/20220420_dauerProtocol2/raw_images/,/projects/b1059/projects/Tim/cellprofiler-nf/20220420_dauerProtocol2/raw_images/,/projects/b1059/projects/Tim/cellprofiler-nf/input_data/well_masks/,2511,21375,433,910,308,739,365.4193548387097,820.6447630426125,6.433157652333379,2987,0.9971430010689373,56.54294382882796,1,0.11747368421052631,0.15544465937925347,215.94654945224872,209.83088428541686,7.211102550927978,3.4946178040831164,3.605551275463989,17.289564615823622,16.31195028955074,-35.61831920579063,450.54729393886396,0.8406427854034147,10.593194516375661,72.52532258629799,0.027786679565906525,0.001045243814587593,1.366956591826813,0.039063096046447754,0.039063096046447754,0.030009049621460795,0.02888304364249223,0.028877699747681618,0.02532997727394104,0.024216067045927048,0.0016165868928956276,0.0015966074480192078,0.029880980029702187,364.5937213263716,821.7342122737577,0.0,365.4193548387097,820.6447630426125,315.0,885.0,0.0,2,4,-0.16821431156782074,-0.1373826902847166,0.20400815350998602,-0.13301298362617997,-0.012712086912860077,-0.13093889280716464,0.06501512365293127,0.20257548669807335,-0.19012184172960112,-0.08719850148524744,0.14824621041362018,-0.08140280829498847,0.0651317354408496,-0.036602024146023204,-0.129908748687523,0.10137903739269216,0.06892542432052862,8.881784197001252e-16,-0.0689254243205295,431.0,370.08355182792945,363.7089274889237,358.5426723161539,351.71755773394455,346.0,340.30313575529135,335.923374226723,330.96296345009034,324.0,318.92082155326534,422.47236808265546,314.6675175578192,309.0,415.70592220097024,409.3312978619644,402.6637803041451,396.0,390.62163840732,384.24701406831423,377.1652829481219,740.0,811.9164481720705,820.2910725110763,829.457327683846,837.2824422660555,845.9292325042601,854.7874569788346,864.076625773277,873.0370365499097,881.1679628498297,890.0791784467347,746.7638159586724,899.3324824421808,908.0,754.2940777990298,762.6687021380355,770.3362196958549,778.5910717124589,787.37836159268,795.7529859316858,803.8347170518781,220.3016039051128,0.029345183003473455,0.028292459616216337,0.02906748351975727,0.001498964729123212,0.0012904078210733113,0.0016885370782763896
34,3,20220420,dauerProtocol2,p001_C10,m2X,p001,C10,20220420-dauerProtocol2-p001-m2X_C10_w1.TIF,20220420-dauerProtocol2-p001-m2X_C10_w2.TIF,wellmask_98.png,/projects/b1059/projects/Tim/cellprofiler-nf/20220420_dauerProtocol2/raw_images/,/projects/b1059/projects/Tim/cellprofiler-nf/20220420_dauerProtocol2/raw_images/,/projects/b1059/projects/Tim/cellprofiler-nf/input_data/well_masks/,3001,18564,1471,764,1233,686,1354.770409863379,733.7494168610464,7.79761838656131,4406,0.9962049089255982,61.81417211085354,1,0.1616569704804999,0.12824428568130947,254.9064244646339,248.8875247978492,7.615773105863909,3.514690548561497,3.1622776601683795,23.538435260416446,22.186788434856552,-72.01767332213176,542.2741699796952,0.6811166591012257,12.945861032232642,79.96429421007633,0.02568093314766884,0.0008545052260160446,0.9767675960798389,0.035675592720508575,0.039017319679260254,0.027197187042505552,0.026645882775766856,0.026535438373684883,0.024368658661842346,0.023056382313370705,0.0010616175290867223,0.0015367264845417478,0.027389943599700928,1353.8179056922527,733.9657747606909,0.0,1354.770409863379,733.7494168610464,1265.0,757.0,0.0,3,5,0.05998825697561916,0.04944898480917015,0.06143879643892891,-0.06143879643893779,0.138017396995596,0.011952756029903089,-0.07319366872408972,0.13787237237556926,0.016859694246276646,0.0017035261966609205,-0.16806610776696473,-0.051279462060770165,0.04813457140734423,0.0069265770835920115,-0.03757015212721493,0.05202643260112394,0.008757863774114139,0.07819485878610166,-0.02653376516500039,1469.0,1368.2029743237163,1356.6862915010151,1344.9361652625103,1332.8931458051916,1321.1430195666867,1308.7272079485347,1296.252155686176,1284.135281538291,1272.1304782862046,1259.241212461473,1457.9391613000143,1246.0608386999857,1234.0,1446.7926407418036,1435.8885517119086,1424.756854358861,1413.5925145579827,1402.6055305485634,1391.373118973324,1380.0994951553487,687.0,734.0,738.3137084989849,742.0638347374897,745.1068541948082,748.8569804333132,751.0,753.0,755.8647184617087,757.0,758.0,693.0,759.0,762.0,698.2073592581964,704.0,709.2431456411391,714.4074854420172,720.0,725.0,729.9005048446514,266.06958774209835,0.026653891149422824,0.026716865496699722,0.026528177340464445,0.0010607544905040093,0.0019272988266638162,0.001179204874216066
34,4,20220420,dauerProtocol2,p001_C10,m2X,p001,C10,20220420-dauerProtocol2-p001-m2X_C10_w1.TIF,20220420-dauerProtocol2-p001-m2X_C10_w2.TIF,wellmask_98.png,/projects/b1059/projects/Tim/cellprofiler-nf/20220420_dauerProtocol2/raw_images/,/projects/b1059/projects/Tim/cellprofiler-nf/20220420_dauerProtocol2/raw_images/,/projects/b1059/projects/Tim/cellprofiler-nf/input_data/well_masks/,2989,22400,1551,969,1327,869,1434.1498829039813,925.0749414519906,7.502326147201704,3849,0.9972182675722377,61.69046116875283,1,0.1334375,0.1332919924273074,252.45766579179968,243.1830586204557,7.280109889280518,3.5384584838512283,3.1622776601683795,20.323674747881125,18.817373445951834,65.48285796421585,530.842712474619,0.776565341647181,11.90113684348762,77.42096622101963,0.025070572271943092,0.0007782112807035446,0.103386524157478,0.03028915822505951,0.03990234062075615,0.02656503759707058,0.025901962603218344,0.025848783552646637,0.024322880432009697,0.02201876789331436,0.0009205835130951267,0.0013150286560726467,0.026642251759767532,1434.2350740941802,925.0163647118128,0.0,1434.1498829039813,925.0749414519906,1371.0,895.0,0.0,4,6,-0.06329342395225845,-0.10950307993249314,0.0336893138142052,-0.10123072592707111,-0.00944086740636263,-0.09367709303274013,0.058174934263033384,-0.08758520524892521,0.0,0.00110237844736219,-0.0022043962245598125,-0.06154625834708849,1.6930901125533637e-14,-0.03143808751090138,0.04757162038093582,-0.08806398702839885,0.08806398702838986,-0.06983165542390218,0.11524438090095795,1325.0,1422.2061064546883,1432.7289246413316,1443.7702316839254,1454.6532406710587,1466.2605829102793,1477.6620807533632,1489.5041272757448,1501.0719309706974,1513.053948228023,1525.0359654853487,1335.3875219922202,1537.0127157192892,1549.0,1345.9103401788636,1356.7260515843204,1367.541762989777,1378.5055451379412,1389.2449217081476,1400.398511840727,1411.1378884109336,868.0,921.2061064546883,927.7289246413317,933.0,938.6532406710587,943.2605829102795,947.6620807533632,951.0,955.0,958.0,961.0,875.3875219922202,964.0127157192894,967.0,881.9103401788635,887.7260515843203,893.5417629897772,899.0,905.0,910.0,916.0,264.49315888889913,0.02562910270038625,0.02583957132739081,0.026244871955926445,0.0011181472044458941,0.0014849630140986389,0.001018346481311287
34,5,20220420,dauerProtocol2,p001_C10,m2X,p001,C10,20220420-dauerProtocol2-p001-m2X_C10_w1.TIF,20220420-dauerProtocol2-p001-m2X_C10_w2.TIF,wellmask_98.png,/projects/b1059/projects/Tim/cellprofiler-nf/20220420_dauerProtocol2/raw_images/,/projects/b1059/projects/Tim/cellprofiler-nf/20220420_dauerProtocol2/raw_images/,/projects/b1059/projects/Tim/cellprofiler-nf/input_data/well_masks/,3572,42486,1466,975,1272,756,1351.4753639417693,851.7222844344905,9.308714663087226,8082,0.990330440003463,67.43894760295419,1,0.08407475403662383,0.1074262168509042,300.8389678680824,290.4961273407961,7.615773105863909,3.4670358382797226,3.1622776601683795,42.70117845902601,41.734963573197476,-44.14418854769792,646.4062043356595,0.44196980945310566,13.826123513281345,94.09999272227287,0.02532997727394104,0.0007934700697660446,0.9810497302598217,0.030548561364412308,0.04419012740254402,0.02669135813374777,0.02634378295696329,0.026047149673104286,0.0240939948707819,0.022568093612790108,0.0010713817375631752,0.0016636301398369046,0.02697795070707798,1350.9207111211547,852.531493197312,0.0,1351.4753639417693,851.7222844344905,1301.0,900.0,0.0,5,6,-0.04844413823918847,-0.11382888292041837,-0.10083694833022738,-0.06726636943159914,-0.15190209394957188,-0.03289891000348799,-0.09065676261130262,0.01920544175217831,-0.09916619228980639,0.05961165721534112,0.07398474140803923,0.0484441382391827,0.0032666729774009085,-0.016008597440415162,0.025567907871800966,0.05462949525214045,0.008157137703430184,0.03163263797740212,-0.10724525434174748,1464.0,1354.4385515959057,1342.3682720163545,1331.421424945612,1321.5206060760656,1312.4503264965147,1305.5013672605232,1299.0,1293.7247691321002,1288.1900234584818,1284.0,1451.9297204204488,1279.0,1273.0,1440.1523340597112,1428.08205448016,1416.2544155877283,1404.2604076400855,1392.1138564286261,1379.6474134085943,1367.133809511662,757.0,835.5614484040946,844.6317279836455,855.0,866.4793939239341,878.5496735034851,891.4986327394765,904.6329906421163,918.2752308678998,931.8099765415182,945.9017243942703,766.0702795795511,959.6579689783217,973.0,775.8476659402887,784.9179455198399,793.7455844122717,803.0,811.8861435713739,820.0,828.0,316.54624791833817,0.02579775757300932,0.026849886086352668,0.026384590481492578,0.0009948588968033668,0.002092500744425034,0.0011930402725195148
34,6,20220420,dauerProtocol2,p001_C10,m2X,p001,C10,20220420-dauerProtocol2-p001-m2X_C10_w1.TIF,20220420-dauerProtocol2-p001-m2X_C10_w2.TIF,wellmask_98.png,/projects/b1059/projects/Tim/cellprofiler-nf/20220420_dauerProtocol2/raw_images/,/projects/b1059/projects/Tim/cellprofiler-nf/20220420_dauerProtocol2/raw_images/,/projects/b1059/projects/Tim/cellprofiler-nf/input_data/well_masks/,2805,26980,1653,1085,1511,895,1580.2623885918003,988.324064171123,7.044968185769307,3472,0.9976441076611461,59.76150034078906,1,0.10396590066716085,0.14194528259474323,243.0556976614581,235.2041666297602,7.211102550927978,3.492476568406739,3.605551275463989,18.677411028822604,16.674107050680487,-38.662238983913284,498.3229432149742,0.8078917050691244,10.333424923941493,74.45285759307444,0.02514686807990074,0.001121537759900093,2.268692123650473,0.0318455770611763,0.05270466208457947,0.02690996073943097,0.026542908232825114,0.026146333664655685,0.0235599298030138,0.021438926458358765,0.0016883182815841083,0.00227020714700448,0.027447165921330452,1581.742321568394,986.6045403019358,0.0,1580.2623885918003,988.324064171123,1643.0,912.0,0.0,6,8,0.08382584808423177,0.052603946551654346,-0.055906643528506716,-0.06176272908685565,-0.06396095432852089,-0.03483381832884591,-0.013115526507004649,0.004171446137665846,-0.018685747321213864,0.12332662810474249,-0.12659382302551725,0.059225539636208246,0.05521632723493264,0.0024887842661756032,0.061762729086825896,1.7763568394002505e-15,1.865174681370263e-14,-2.6645352591003757e-14,0.0033026969768727987,1651.0,1586.9702218804068,1579.0,1570.8141188982186,1562.882514016531,1555.6580159160303,1549.1406245967162,1543.0,1537.0,1530.8450671767564,1525.0,1645.855075529306,1517.8102845381277,1512.0,1639.8346018027264,1633.1235776083893,1625.9211395076572,1618.6966414071562,1610.765036525469,1602.8334316437815,1594.901826762094,896.0,980.0297781195932,988.9453873166728,997.1858811017814,1006.1174859834688,1015.3419840839697,1024.859375403284,1034.5328286089493,1044.2645304297776,1054.1549328232438,1063.9508099207164,906.2898489413878,1073.1897154618723,1083.0,916.1653981972737,925.8352298554809,935.0788604923426,944.3033585928436,953.2349634745309,962.1665683562185,971.0981732379057,244.33966390133955,0.025874138867819252,0.02691882479113991,0.026893552943084993,0.0014328180471500508,0.002980610653880932,0.001464561055476234
34,7,20220420,dauerProtocol2,p001_C10,m2X,p001,C10,20220420-dauerProtocol2-p001-m2X_C10_w1.TIF,20220420-dauerProtocol2-p001-m2X_C10_w2.TIF,wellmask_98.png,/projects/b1059/projects/Tim/cellprofiler-nf/20220420_dauerProtocol2/raw_images/,/projects/b1059/projects/Tim/cellprofiler-nf/20220420_dauerProtocol2/raw_images/,/projects/b1059/projects/Tim/cellprofiler-nf/input_data/well_masks/,2850,20855,1385,1230,1170,1133,1279.9764912280702,1172.3659649122808,7.305088191689491,3994,0.996262496036462,60.238963325203514,1,0.13665787580915847,0.1368908867024539,240.42534110442034,233.73489255992567,7.280109889280518,3.5303233265913065,3.1622776601683795,22.328907486143176,20.767293257869266,65.9986206910083,511.4934700697015,0.7135703555333,11.652781009674072,76.09713923931122,0.025787746533751488,0.0007629506289958954,1.0503654959235909,0.03306629881262779,0.03675898537039757,0.02691173443342742,0.026700750610284638,0.026489662006497383,0.024353399872779846,0.0235904473811388,0.0012081491372197969,0.0013751961042109964,0.027405204251408577,1278.9987978863605,1171.982059449174,0.0,1279.9764912280702,1172.3659649122808,1215.0,1145.0,0.0,7,13,0.17088289343683016,0.03472250983458236,0.015590370828316713,0.13071645344678628,-0.021662120709095456,0.0431838965845901,0.036853452790911234,-0.05288281641901538,-0.005492412247400491,-6.661338147750939e-15,0.06375140719437689,9.936496070395151e-15,0.08489598879906746,-0.06380512696606805,0.057531138021944095,-0.0496610212331855,0.057604079292280896,0.06588092071627494,-0.050312880662917,1171.0,1270.8959109087866,1281.763455967291,1292.4766720932444,1303.1206060760662,1313.1787536212612,1323.3350288425447,1333.2950487116514,1343.0852813742388,1353.1184505832282,1363.1765981284234,1182.3248737341528,1373.2347456736184,1383.0,1193.649747468306,1204.9746212024588,1215.9188816817957,1227.1486021022447,1238.1208152801714,1249.315149724329,1260.2519769259648,1135.0,1164.8959109087868,1169.0,1173.4766720932444,1178.1206060760662,1184.1787536212614,1190.0,1196.2950487116514,1203.0,1209.1184505832282,1215.1765981284234,1136.0,1221.2347456736184,1228.0,1139.0,1142.0,1145.9188816817957,1149.1486021022447,1153.0,1156.3151497243293,1160.2519769259648,251.35028842544463,0.026598960369479546,0.026744391108162152,0.026755288396448803,0.0010739968484290814,0.0016950899122306672,0.0009957083905476403
34,8,20220420,dauerProtocol2,p001_C10,m2X,p001,C10,20220420-dauerProtocol2-p001-m2X_C10_w1.TIF,20220420-dauerProtocol2-p001-m2X_C10_w2.TIF,wellmask_98.png,/projects/b1059/projects/Tim/cellprofiler-nf/20220420_dauerProtocol2/raw_images/,/projects/b1059/projects/Tim/cellprofiler-nf/20220420_dauerProtocol2/raw_images/,/projects/b1059/projects/Tim/cellprofiler-nf/input_data/well_masks/,3461,42824,806,1361,604,1149,711.7780988153713,1260.9529037850332,8.632537100833279,5081,0.9975486760650825,66.38284465378385,1,0.08081916682234261,0.1158407995609393,300.9993514414837,290.7249559291393,7.211102550927978,3.4891115438189217,3.605551275463989,22.636545087303944,21.06272697054935,-42.848791119671084,612.7382027978739,0.6811651249753985,12.954406097531319,94.97210694104433,0.026642251759767532,0.0006866566836833954,0.3636759823934827,0.032822154462337494,0.045487143099308014,0.02797927882836138,0.027440654995967734,0.027344167232513428,0.025848783552646637,0.0234988946467638,0.000792904429431069,0.0014764088815847956,0.028000304475426674,712.0023963443972,1260.6666332160905,0.0,711.7780988153713,1260.9529037850332,636.0,1336.0,0.0,8,14,-0.00502967601729809,-5.773159728050814e-15,1.5987211554602254e-14,0.04781715236033257,0.04781715236035389,0.049516995913784,-0.049516995913784,0.10057108670048409,0.04725008524273644,-0.081036599401068,0.07326106988593617,-0.034444879710306964,0.08310000958290642,-0.01973346449275315,-0.04807195733290559,0.024179967970354266,0.10057108670049297,-0.04951699591379022,0.049516995913784445,804.0,725.0698484809832,715.1213203435593,705.1727922061356,695.2242640687117,684.5686291501013,673.6201010126774,662.3786796564402,651.4301515190164,639.8958369439656,628.0970562748475,795.4656854249492,616.7556349186104,605.0,787.0,779.0,769.8627416997967,761.0,752.7941125496952,744.2597979746444,734.3112698372204,1150.0,1252.9301515190168,1263.8786796564407,1274.8272077938645,1285.7757359312882,1296.4313708498987,1306.3798989873226,1315.6213203435598,1325.5698484809836,1334.1041630560344,1342.0,1161.5343145750508,1351.0,1359.0,1173.0970562748478,1184.8526911934582,1196.1372583002033,1207.5355339059329,1219.2058874503048,1230.7402020253558,1241.6887301627796,301.38686835190424,0.027201472895437805,0.027621771787761918,0.027521005939318676,0.00103425776970352,0.0018926403099562869,0.0009694046485016698
34,9,20220420,dauerProtocol2,p001_C10,m2X,p001,C10,20220420-dauerProtocol2-p001-m2X_C10_w1.TIF,20220420-dauerProtocol2-p001-m2X_C10_w2.TIF,wellmask_98.png,/projects/b1059/projects/Tim/cellprofiler-nf/20220420_dauerProtocol2/raw_images/,/projects/b1059/projects/Tim/cellprofiler-nf/20220420_dauerProtocol2/raw_images/,/projects/b1059/projects/Tim/cellprofiler-nf/input_data/well_masks/,2376,10640,386,1207,196,1151,290.8371212121212,1179.1885521885522,6.13561506836554,2688,0.9970965786745591,55.00197413085049,1,0.22330827067669173,0.1629828450542594,201.72432534655525,196.562967010574,7.615773105863909,3.531372567203658,3.1622776601683795,15.520434180760184,15.360764703925447,-74.35753944564603,428.01323932934633,0.8839285714285714,11.717280881479383,71.69483506120741,0.029205767437815666,0.0007629506289958954,0.6162012905602742,0.04588387906551361,0.0472266711294651,0.030754018061625674,0.030174593880979553,0.02999923750758171,0.02830548584461212,0.026642251759767532,0.001400588485049487,0.0017359143325702694,0.030762188136577606,291.4259874252104,1179.0070566966795,0.0,290.8371212121212,1179.1885521885522,364.0,1161.0,0.0,9,15,0.0,-0.2186712744178645,0.2127582931606442,-0.11056220492717905,-8.881784197001252e-16,0.11056220492717861,4.440892098500626e-16,0.0,0.0,0.007876702174760997,-0.22388252428686028,0.0,0.10622947633169533,-0.10177319620138947,-0.004456280130305856,0.0,0.10188980977969697,-0.09298045815354916,0.10756583455825153,384.0,300.72686350385857,290.86101874124165,281.87206835300714,272.2973315271457,263.1368082636573,253.97628500016899,244.40154817430758,234.82681134844614,225.2520745225847,215.67733769672327,374.83947673651164,206.07254977154207,197.0,365.6789534730233,356.5184302095349,346.96018520976986,337.7831701201851,328.62264685669675,319.4621235932084,309.92037041953967,1152.0,1177.0,1179.0,1183.0,1185.0,1188.0,1191.0,1193.0,1195.0,1197.0,1199.0,1155.0,1200.927450228458,1205.0,1158.0,1161.0,1163.0398147902301,1166.0,1169.0,1172.0,1174.0796295804603,208.06327901215283,0.030297642390467047,0.030083600569533426,0.03012181807061036,0.001393393640468712,0.00211768296625284,0.001196156394272057
34,10,20220420,dauerProtocol2,p001_C10,m2X,p001,C10,20220420-dauerProtocol2-p001-m2X_C10_w1.TIF,20220420-dauerProtocol2-p001-m2X_C10_w2.TIF,wellmask_98.png,/projects/b1059/projects/Tim/cellprofiler-nf/20220420_dauerProtocol2/raw_images/,/projects/b1059/projects/Tim/cellprofiler-nf/20220420_dauerProtocol2/raw_images/,/projects/b1059/projects/Tim/cellprofiler-nf/input_data/well_masks/,2507,17578,561,1451,467,1264,508.47666533705626,1354.319106501795,6.4912195327836395,2958,0.9969279539483297,56.49788968316474,1,0.14262145864148368,0.15405425666926542,212.488491156415,207.5090359478353,7.280109889280518,3.518244568174206,3.1622776601683795,16.920170581361344,16.642956259498707,-25.469492774282187,452.2152954766495,0.8475321162947937,11.06614793650806,72.64271026290953,0.028213931247591972,0.0005951020866632462,0.27223088926690575,0.045288778841495514,0.0474250391125679,0.02943124451198952,0.02897595144112865,0.02877851575613022,0.026657510548830032,0.02551308460533619,0.0015571398206414796,0.0015564847702055633,0.029388876631855965,508.62095643512237,1354.0882608042177,0.0,508.47666533705626,1354.319106501795,557.0,1269.0,0.0,10,18,-0.07123817073494321,-0.01970331049962959,0.23324939718317284,-0.14881962908388413,0.014429928879865717,0.015437090350006066,-0.07489668038094255,0.07489668038094788,-0.07489668038094521,-0.04488674032755169,0.08991640147861113,-3.2862601528904634e-14,1.199040866595169e-14,0.0,5.649098188742485e-05,-0.177590375780458,-8.881784197001252e-15,0.09376391530032469,-0.15849037289996626,559.0,511.1116909978899,507.7070224370153,504.41700347873484,499.0,495.0,490.86378875678344,486.5817527765285,483.0068235774602,478.7247875972052,475.14985839813676,552.5966436761854,472.0,468.0,546.9003941335573,541.2041445909292,535.5078950483012,529.8116455056731,524.0,520.0,516.0,1265.0,1344.8883090021102,1354.5859551259693,1364.5829965212652,1373.3949135707971,1382.7937726791506,1392.1362112432166,1401.4182472234716,1410.9931764225398,1420.2752124027948,1429.8501416018632,1273.4033563238147,1439.6011408916463,1449.0,1282.0996058664425,1290.7958554090708,1299.4921049516988,1308.1883544943269,1317.0596813133009,1326.4585404216546,1335.8573995300085,221.11426715692315,0.029032205497344584,0.028863310678438742,0.02902580949459317,0.0012925744269372949,0.0018205434817687115,0.001103132294938381
34,11,20220420,dauerProtocol2,p001_C10,m2X,p001,C10,20220420-dauerProtocol2-p001-m2X_C10_w1.TIF,20220420-dauerProtocol2-p001-m2X_C10_w2.TIF,wellmask_98.png,/projects/b1059/projects/Tim/cellprofiler-nf/20220420_dauerProtocol2/raw_images/,/projects/b1059/projects/Tim/cellprofiler-nf/20220420_dauerProtocol2/raw_images/,/projects/b1059/projects/Tim/cellprofiler-nf/input_data/well_masks/,2994,8316,1047,1385,795,1352,918.8486973947896,1371.058784235137,7.574143269611548,3772,0.9978178219185506,61.74203751850985,1,0.36002886002886003,0.13202813366524643,260.83000056473,252.05158202241066,8.0,3.5338713104254307,3.1622776601683795,18.755745578524632,17.22188077953204,84.00435827645511,533.8233764908628,0.7937433722163308,14.109926048666239,82.41104788519442,0.026596475392580032,0.0008392464369535446,1.190006101795665,0.03366140276193619,0.04582284390926361,0.027995885017194917,0.027525400095255316,0.027374684810638428,0.02514686807990074,0.02372777834534645,0.0010714450137186058,0.001592838742749901,0.02825970947742462,917.6625828935372,1370.962623368722,0.0,918.8486973947896,1371.058784235137,822.0,1359.0,0.0,11,20,0.024911997673155245,-0.07304043501035906,-0.05741175461926555,0.12935950067429725,-0.07194774605503103,-0.07708459094471966,0.0,0.07708459094471966,-0.15941564493276825,0.08233105398804859,-0.1692411197814199,-0.017408129674523237,0.017843304660627918,0.013635772278100255,0.0027129880859684263,-0.06404405986243705,0.002635318594331887,0.019712808244795404,-0.0006175222038047601,796.0,907.0980970388564,919.6715728752539,932.6186291501017,944.2284271247463,956.0274603255584,968.9745166004061,982.335786437627,995.6970562748478,1008.6441125496955,1020.7627416997971,807.7909902576698,1033.2955844122716,1045.0,820.2372583002032,832.7701010126777,845.2142135623732,857.5909902576698,869.9544155877286,882.6374368670765,895.3071067811866,1354.0,1372.0980970388564,1374.0,1375.0,1375.2284271247463,1377.0,1378.0,1378.0,1378.0,1379.0,1378.0,1355.7909902576696,1378.0,1376.0,1358.0,1360.0,1362.214213562373,1364.5909902576698,1367.0,1368.6374368670765,1370.3071067811866,267.2253967444164,0.027912193714509453,0.027448459738553463,0.02726144288007684,0.0010657907315185819,0.0019822392113472732,0.001180550901405005
